,phase,IW LL,MMD,PPL,distortion,elbo,kl_prior_post,mean_mean,mean_scale,std_across_x_mean,std_across_x_scale,std_across_z_mean,std_across_z_scale,hyper params,objective,l_rate,dataset,image_or_language,beta_beta,free_bits,mdr_value,l_mmd,decoder,run_name
FB-VAE 8 dec: Strong roBERTa,valid,-90.5274393310547,0.00013387203216552734,23.99245427163212,84.27133885136357,-92.31805306893808,8.046713670094809,0.005665374109176574,0.8340168771920381,0.3024631021199403,0.034343840899290864,0.4729650495228944,0.2576583546620828,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 8, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(19-jan ptb) FB-VAE[8.0-pd=False] | STRONG | Nz=32'}",FB-VAE,0.0,ptb,language,0.0,8,0,0,strong_distil_roberta_decoder,(19-jan ptb) FB-VAE[8.0-pd=False] | STRONG | Nz=32
FB-VAE 8 dec: Strong roBERTa,train,,6.937980651855469e-05,,66.36625146141168,-74.45727819657253,8.091026806179151,-0.007768620294412615,0.8338177205943771,0.3105542368077217,0.03449838838361679,0.47910968121424274,0.2562384350865083,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 8, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(19-jan ptb) FB-VAE[8.0-pd=False] | STRONG | Nz=32'}",FB-VAE,0.0,ptb,language,0.0,8,0,0,strong_distil_roberta_decoder,(19-jan ptb) FB-VAE[8.0-pd=False] | STRONG | Nz=32
FB-VAE 16 dec: Strong roBERTa,test,-88.7455775756836,0.00020313262939453125,22.067831657032027,78.09542236328124,-93.72450764973958,15.629085222880045,0.006404696746418873,0.6966776470343272,0.5219361980756124,0.03858658609290918,0.6558210194110871,0.29963644842306775,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 16, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(10-jan ptb) FB-VAE[16.0-pd=False] | STRONG | Nz=32'}",FB-VAE,0.0,ptb,language,0.0,16,0,0,strong_distil_roberta_decoder,(10-jan ptb) FB-VAE[16.0-pd=False] | STRONG | Nz=32
FB-VAE 16 dec: Strong roBERTa,valid,-94.32529538345337,0.00024628639221191406,25.886416311381115,79.75728776719835,-95.38947211371527,15.632185088263618,0.02209928585216403,0.6959505059100963,0.518703716772574,0.038797134188590224,0.6539203060997857,0.2997860776053535,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 16, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(10-jan ptb) FB-VAE[16.0-pd=False] | STRONG | Nz=32'}",FB-VAE,0.0,ptb,language,0.0,16,0,0,strong_distil_roberta_decoder,(10-jan ptb) FB-VAE[16.0-pd=False] | STRONG | Nz=32
FB-VAE 16 dec: Strong roBERTa,train,,0.0001341104507446289,,60.97607823055928,-76.65172099197527,15.675642761415986,0.0041985377509396035,0.6970442712850484,0.528949301655894,0.038949838830979036,0.6630687617603407,0.29793868302211934,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 16, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(10-jan ptb) FB-VAE[16.0-pd=False] | STRONG | Nz=32'}",FB-VAE,0.0,ptb,language,0.0,16,0,0,strong_distil_roberta_decoder,(10-jan ptb) FB-VAE[16.0-pd=False] | STRONG | Nz=32
FB-VAE 32 dec: Strong roBERTa,test,-97.83667474746704,0.0003440380096435547,28.201173761271104,71.37311642964681,-101.69465993245443,30.32154286702474,-0.030505095530922215,0.47167344292004904,0.7658907254536946,0.038764398793379465,0.8379782279332478,0.29368922611077625,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 32, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(10-jan ptb) FB-VAE[32.0-pd=False] | STRONG | Nz=32'}",FB-VAE,0.0,ptb,language,0.0,32,0,0,strong_distil_roberta_decoder,(10-jan ptb) FB-VAE[32.0-pd=False] | STRONG | Nz=32
FB-VAE 32 dec: Strong roBERTa,valid,-97.40488008499146,0.0003466606140136719,32.03597026968786,72.99824580439815,-103.30879380967882,30.310548570421005,-0.0003297979150105406,0.4709233222184358,0.764048366634934,0.03820378305735411,0.837022207401417,0.29347438392815767,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 32, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(10-jan ptb) FB-VAE[32.0-pd=False] | STRONG | Nz=32'}",FB-VAE,0.0,ptb,language,0.0,32,0,0,strong_distil_roberta_decoder,(10-jan ptb) FB-VAE[32.0-pd=False] | STRONG | Nz=32
FB-VAE 32 dec: Strong roBERTa,train,,0.00026357173919677734,,55.300478706243915,-85.69992819093281,30.399449531068193,-0.009466727390902338,0.4724793795575487,0.7764630640169045,0.038574054961780645,0.8477561600664829,0.2918883498678816,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 32, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(10-jan ptb) FB-VAE[32.0-pd=False] | STRONG | Nz=32'}",FB-VAE,0.0,ptb,language,0.0,32,0,0,strong_distil_roberta_decoder,(10-jan ptb) FB-VAE[32.0-pd=False] | STRONG | Nz=32
FB-VAE 64 dec: Strong roBERTa,test,-121.92776673126221,0.001039743423461914,62.3039038565014,64.06311531066895,-124.2702133178711,60.207097752889,0.030979844011987247,0.17203952074050904,1.0372000018755594,0.03135903626680374,1.048311754067739,0.04637724521259467,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 64, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(10-jan ptb) FB-VAE[64.0-pd=False] | STRONG | Nz=32'}",FB-VAE,0.0,ptb,language,0.0,64,0,0,strong_distil_roberta_decoder,(10-jan ptb) FB-VAE[64.0-pd=False] | STRONG | Nz=32
FB-VAE 64 dec: Strong roBERTa,valid,-120.65263507080078,0.0008894205093383789,65.3873156130283,65.67681856508608,-125.79297270598235,60.11615498860677,0.024209570458710746,0.171756601995892,1.0346715538590043,0.030767700600403326,1.0446346247637714,0.04596457161285259,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 64, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(10-jan ptb) FB-VAE[64.0-pd=False] | STRONG | Nz=32'}",FB-VAE,0.0,ptb,language,0.0,64,0,0,strong_distil_roberta_decoder,(10-jan ptb) FB-VAE[64.0-pd=False] | STRONG | Nz=32
FB-VAE 64 dec: Strong roBERTa,train,,0.0008988380432128906,,46.75351058820823,-106.96396303031945,60.21045244211122,0.019337313847353054,0.17350792495313025,1.0515321330096583,0.030734077322446828,1.058169508777491,0.046248619577714374,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'ptb', 'image_or_language': 'language', 'beta_beta': 0.0, 'free_bits': 64, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'strong_distil_roberta_decoder', 'run_name': '(10-jan ptb) FB-VAE[64.0-pd=False] | STRONG | Nz=32'}",FB-VAE,0.0,ptb,language,0.0,64,0,0,strong_distil_roberta_decoder,(10-jan ptb) FB-VAE[64.0-pd=False] | STRONG | Nz=32
